"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1848,0.6291116
0,1854,0.6282161
0,1860,0.6273369
0,1866,0.6264729
0,1872,0.6256233
0,1878,0.6247874
0,1884,0.6239644
0,1890,0.6231536
0,1896,0.6223544
0,1902,0.6215662
0,1908,0.6207884
0,1914,0.6200204
0,1920,0.619262
0,1926,0.6185125
0,1932,0.6177714
0,1938,0.6170385
0,1944,0.6163135
0,1950,0.6155958
0,1956,0.6148852
0,1962,0.6141813
0,1968,0.613484
0,1974,0.6127928
0,1980,0.6121077
0,1986,0.6114282
0,1992,0.6107542
0,1998,0.6100854
0,2004,0.6094217
0,2010,0.6087629
0,2016,0.6081087
0,2022,0.607459
0,2028,0.6068136
0,2034,0.6061723
0,2040,0.6055351
0,2046,0.6049017
0,2052,0.6042719
0,2058,0.6036459
0,2064,0.6030231
0,2070,0.6024037
0,2076,0.6017875
0,2082,0.6011743
0,2088,0.6005641
0,2094,0.5999567
0,2100,0.5993521
0,2106,0.59875
0,2112,0.5981505
0,2118,0.5975534
0,2124,0.5969585
0,2130,0.5963656
0,2136,0.5957746
0,2142,0.5951849
0,2148,0.5945963
0,2154,0.5940082
0,2160,0.5934203
0,2166,0.592832
0,2172,0.5922428
0,2178,0.5916525
0,2184,0.5910609
0,2190,0.5904678
0,2196,0.5898731
0,2202,0.589277
0,2208,0.5886799
0,2214,0.5880815
0,2220,0.587482
0,2226,0.5868816
0,2232,0.5862803
0,2238,0.5856781
0,2244,0.5850747
0,2250,0.58447
0,2256,0.5838643
0,2262,0.5832571
0,2268,0.5826484
0,2274,0.5820385
0,2280,0.5814272
0,2286,0.5808145
0,2292,0.5802007
0,2298,0.5795859
0,2304,0.57897
0,2310,0.578353
0,2316,0.5777351
0,2322,0.5771163
0,2328,0.5764964
0,2334,0.5758755
0,2340,0.5752535
0,2346,0.5746306
0,2352,0.5740066
0,2358,0.5733815
0,2364,0.5727553
0,2370,0.5721282
0,2376,0.5715002
0,2382,0.5708712
0,2388,0.5702413
0,2394,0.5696107
0,2400,0.5689791
0,2406,0.5683466
0,2412,0.5677133
0,2418,0.5670792
0,2424,0.5664442
0,2430,0.5658084
0,2436,0.5651717
0,2442,0.5645342
0,2448,0.563896
0,2454,0.5632569
0,2460,0.562617
0,2466,0.5619764
0,2472,0.561335
0,2478,0.560693
0,2484,0.5600501
0,2490,0.5594066
0,2496,0.5587624
0,2502,0.5581174
0,2508,0.5574718
0,2514,0.5568254
0,2520,0.5561783
0,2526,0.5555307
0,2532,0.5548823
0,2538,0.5542333
0,2544,0.5535836
0,2550,0.5529332
0,2556,0.5522823
0,2562,0.5516307
0,2568,0.5509785
0,2574,0.5503256
0,2580,0.5496722
0,2586,0.5490182
0,2592,0.5483636
0,2598,0.5477084
0,2604,0.5470526
0,2610,0.5463963
0,2616,0.5457393
0,2622,0.5450818
0,2628,0.5444237
0,2634,0.5437651
0,2640,0.5431059
0,2646,0.5424462
0,2652,0.5417859
0,2658,0.5411251
0,2664,0.5404637
0,2670,0.5398019
0,2676,0.5391395
0,2682,0.5384766
0,2688,0.5378131
0,2694,0.5371492
0,2700,0.5364847
0,2706,0.5358197
0,2712,0.5351543
0,2718,0.5344883
0,2724,0.5338218
0,2730,0.5331548
0,2736,0.5324874
0,2742,0.5318195
0,2748,0.531151
0,2754,0.5304821
0,2760,0.5298127
0,2766,0.5291428
0,2772,0.5284725
0,2778,0.5278016
0,2784,0.5271303
0,2790,0.5264583
0,2796,0.5257858
0,2802,0.5251123
0,2808,0.5244378
0,2814,0.523762
0,2820,0.5230846
0,2826,0.5224052
0,2832,0.5217234
0,2838,0.5210391
0,2844,0.5203519
0,2850,0.5196618
0,2856,0.5189688
0,2862,0.5182726
0,2868,0.5175738
0,2874,0.516872
0,2880,0.5161675
0,2886,0.5154769
0,2892,0.5152166
0,2898,0.5167855
0,2904,0.5220634
0,2910,0.532531
0,2916,0.5487658
0,2922,0.5704025
0,2928,0.5963854
0,2934,0.6253063
0,2940,0.6556969
0,2946,0.6862223
0,2952,0.7157841
0,2958,0.7435546
0,2964,0.7689687
0,2970,0.7916917
0,2976,0.8115778
0,2982,0.8286262
0,2988,0.8429413
0,2994,0.8546966
0,3000,0.8641061
0,3006,0.8714065
0,3012,0.876842
0,3018,0.880653
0,3024,0.883069
0,3030,0.8843035
0,3036,0.8845515
0,3042,0.8839883
0,3048,0.8827697
0,3054,0.881032
0,3060,0.8788933
0,3066,0.8764546
0,3072,0.8738009
0,3078,0.8710032
0,3084,0.8681191
0,3090,0.8651953
0,3096,0.8622674
0,3102,0.8593611
0,3108,0.8564959
0,3114,0.8536856
0,3120,0.8509398
0,3126,0.8482646
0,3132,0.8456635
0,3138,0.8431377
0,3144,0.840687
0,3150,0.8383099
0,3156,0.8360043
0,3162,0.8337672
0,3168,0.8315956
0,3174,0.8294861
0,3180,0.8274353
0,3186,0.8254398
0,3192,0.8234962
0,3198,0.8216015
0,3204,0.8197526
0,3210,0.8179466
0,3216,0.8161806
0,3222,0.8144522
0,3228,0.8127591
0,3234,0.8110989
0,3240,0.8094697
0,3246,0.8078694
0,3252,0.8062963
0,3258,0.8047487
0,3264,0.8032252
0,3270,0.8017241
0,3276,0.8002443
0,3282,0.7987846
0,3288,0.7973437
0,3294,0.7959206
0,3300,0.7945144
0,3306,0.7931241
0,3312,0.7917489
0,3318,0.790388
0,3324,0.7890407
0,3330,0.7877062
0,3336,0.786384
0,3342,0.7850735
0,3348,0.7837741
0,3354,0.7824852
0,3360,0.7812065
0,3366,0.7799375
0,3372,0.7786778
0,3378,0.7774268
0,3384,0.7761844
0,3390,0.7749502
0,3396,0.7737238
0,3402,0.7725049
0,3408,0.7712933
0,3414,0.7700887
0,3420,0.7688907
0,3426,0.7676993
0,3432,0.7665141
0,3438,0.7653347
0,3444,0.7641605
0,3450,0.7629905
0,3456,0.761824
0,3462,0.7606603
0,3468,0.759499
0,3474,0.7583401
0,3480,0.7571834
0,3486,0.7560284
0,3492,0.7548749
0,3498,0.7537228
0,3504,0.7525721
0,3510,0.7514225
0,3516,0.7502741
0,3522,0.7491269
0,3528,0.7479806
0,3534,0.7468355
0,3540,0.7456912
0,3546,0.7445478
0,3552,0.7434053
0,3558,0.7422635
0,3564,0.7411224
0,3570,0.739982
0,3576,0.7388423
0,3582,0.7377032
0,3588,0.7365648
0,3594,0.7354271
0,3600,0.7342899
0,3606,0.7331535
0,3612,0.7320176
0,3618,0.7308824
0,3624,0.7297478
0,3630,0.7286137
0,3636,0.7274802
0,3642,0.7263474
0,3648,0.7252151
0,3654,0.7240834
0,3660,0.7229524
0,3666,0.7218218
0,3672,0.720692
0,3678,0.7195627
0,3684,0.718434
0,3690,0.7173059
0,3696,0.7161784
0,3702,0.7150515
0,3708,0.7139253
0,3714,0.7127997
0,3720,0.7116746
0,3726,0.7105502
0,3732,0.7094265
0,3738,0.7083035
0,3744,0.707181
0,3750,0.7060592
0,3756,0.7049381
0,3762,0.7038177
0,3768,0.7026979
0,3774,0.7015789
0,3780,0.7004604
0,3786,0.6993428
0,3792,0.6982258
0,3798,0.6971095
0,3804,0.695994
0,3810,0.6948791
0,3816,0.693765
0,3822,0.6926517
0,3828,0.691539
0,3834,0.6904272
0,3840,0.6893161
0,3846,0.6882057
0,3852,0.6870962
0,3858,0.6859874
0,3864,0.6848794
0,3870,0.6837721
0,3876,0.6826658
0,3882,0.6815602
0,3888,0.6804553
0,3894,0.6793513
0,3900,0.6782482
0,3906,0.6771458
0,3912,0.6760442
0,3918,0.6749434
0,3924,0.6738433
0,3930,0.6727438
0,3936,0.6716448
0,3942,0.6705461
0,3948,0.6694476
0,3954,0.6683491
0,3960,0.6672507
0,3966,0.6661519
0,3972,0.665053
0,3978,0.6639538
0,3984,0.6628545
0,3990,0.6617551
0,3996,0.6606555
0,4002,0.659556
0,4008,0.6584567
0,4014,0.6573577
0,4020,0.6562589
0,4026,0.6551603
0,4032,0.6540622
0,4038,0.6529642
0,4044,0.6518666
0,4050,0.6507691
0,4056,0.649672
0,4062,0.6485751
0,4068,0.6474785
0,4074,0.6463822
0,4080,0.6452863
0,4086,0.6441908
0,4092,0.6430959
0,4098,0.6420015
0,4104,0.6409077
0,4110,0.6398146
0,4116,0.6387222
0,4122,0.6376305
0,4128,0.6365394
0,4134,0.6354491
0,4140,0.6343596
0,4146,0.6332708
0,4152,0.6321827
0,4158,0.6310955
0,4164,0.6300091
0,4170,0.6289236
0,4176,0.627839
0,4182,0.6267553
0,4188,0.6256726
0,4194,0.6245909
0,4200,0.6235103
0,4206,0.6224307
0,4212,0.6213522
0,4218,0.6202748
0,4224,0.6191986
0,4230,0.6181234
0,4236,0.6170495
0,4242,0.6159768
0,4248,0.6149052
0,4254,0.6138349
0,4260,0.6127658
0,4266,0.611698
0,4272,0.6106316
0,4278,0.6095665
0,4284,0.6085028
0,4290,0.6074404
0,4296,0.6063793
0,4302,0.6053195
0,4308,0.6042609
0,4314,0.6032032
0,4320,0.6021463
0,4326,0.6011058
0,4332,0.6004982
0,4338,0.601722
0,4344,0.6066569
0,4350,0.6167834
0,4356,0.6326792
0,4362,0.6539786
0,4368,0.6796261
0,4374,0.7082136
0,4380,0.7382725
0,4386,0.768468
0,4392,0.7977018
0,4398,0.8251462
0,4404,0.8502359
0,4410,0.8726365
0,4416,0.8922019
0,4422,0.9089315
0,4428,0.9229296
0,4434,0.9343699
0,4440,0.9434663
0,4446,0.9504555
0,4452,0.9555815
0,4458,0.9590849
0,4464,0.9611951
0,4470,0.9621252
0,4476,0.9620701
0,4482,0.9612051
0,4488,0.9596856
0,4494,0.9576482
0,4500,0.9552106
0,4506,0.9524738
0,4512,0.949523
0,4518,0.946429
0,4524,0.9432495
0,4530,0.9400311
0,4536,0.9368094
0,4542,0.9336101
0,4548,0.9304528
0,4554,0.9273512
0,4560,0.924315
0,4566,0.9213502
0,4572,0.9184603
0,4578,0.9156466
0,4584,0.9129087
0,4590,0.9102454
0,4596,0.9076543
0,4602,0.9051327
0,4608,0.9026773
0,4614,0.9002849
0,4620,0.897952
0,4626,0.8956753
0,4632,0.8934515
0,4638,0.8912773
0,4644,0.8891497
0,4650,0.8870658
0,4656,0.885023
0,4662,0.8830186
0,4668,0.8810502
0,4674,0.8791157
0,4680,0.8772129
0,4686,0.87534
0,4692,0.8734952
0,4698,0.8716767
0,4704,0.8698831
0,4710,0.8681129
0,4716,0.8663648
0,4722,0.8646376
0,4728,0.8629301
0,4734,0.8612413
0,4740,0.8595702
0,4746,0.8579159
0,4752,0.8562776
0,4758,0.8546544
0,4764,0.8530456
0,4770,0.8514506
0,4776,0.8498687
0,4782,0.8482993
0,4788,0.8467419
0,4794,0.8451959
0,4800,0.843661
0,4806,0.8421365
0,4812,0.8406222
0,4818,0.8391176
0,4824,0.8376223
0,4830,0.836136
0,4836,0.8346585
0,4842,0.8331893
0,4848,0.8317282
0,4854,0.8302745
0,4860,0.8288277
0,4866,0.8273867
0,4872,0.8259508
0,4878,0.8245192
0,4884,0.8230917
0,4890,0.8216681
0,4896,0.8202481
0,4902,0.8188313
0,4908,0.8174174
0,4914,0.8160064
0,4920,0.814598
0,4926,0.8131922
0,4932,0.8117889
0,4938,0.810388
0,4944,0.8089894
0,4950,0.8075931
0,4956,0.8061989
0,4962,0.8048067
0,4968,0.8034165
0,4974,0.8020281
0,4980,0.8006417
0,4986,0.799257
0,4992,0.7978742
0,4998,0.7964931
0,5004,0.7951138
0,5010,0.7937362
0,5016,0.7923604
0,5022,0.7909862
0,5028,0.7896136
0,5034,0.7882427
0,5040,0.7868734
0,5046,0.7855057
0,5052,0.7841395
0,5058,0.7827748
0,5064,0.7814117
0,5070,0.7800501
0,5076,0.7786901
0,5082,0.7773316
0,5088,0.7759746
0,5094,0.7746192
0,5100,0.7732652
0,5106,0.7719128
0,5112,0.7705619
0,5118,0.7692125
0,5124,0.7678646
0,5130,0.7665182
0,5136,0.7651733
0,5142,0.7638299
0,5148,0.7624881
0,5154,0.7611477
0,5160,0.7598088
0,5166,0.7584715
0,5172,0.7571357
0,5178,0.7558014
0,5184,0.7544686
0,5190,0.7531374
0,5196,0.7518076
0,5202,0.7504792
0,5208,0.7491522
0,5214,0.7478264
0,5220,0.7465017
0,5226,0.7451779
0,5232,0.7438548
0,5238,0.7425323
0,5244,0.7412101
0,5250,0.7398882
0,5256,0.7385666
0,5262,0.7372454
0,5268,0.7359245
0,5274,0.7346041
0,5280,0.7332843
0,5286,0.7319651
0,5292,0.7306466
0,5298,0.7293287
0,5304,0.7280115
0,5310,0.7266948
0,5316,0.7253787
0,5322,0.7240632
0,5328,0.7227483
0,5334,0.7214339
0,5340,0.7201201
0,5346,0.7188071
0,5352,0.7174948
0,5358,0.7161833
0,5364,0.7148727
0,5370,0.713563
0,5376,0.7122541
0,5382,0.7109461
0,5388,0.7096391
0,5394,0.708333
0,5400,0.7070278
0,5406,0.7057235
0,5412,0.7044203
0,5418,0.703118
0,5424,0.7018168
0,5430,0.7005167
0,5436,0.6992177
0,5442,0.6979199
0,5448,0.6966233
0,5454,0.6953278
0,5460,0.6940336
0,5466,0.6927406
0,5472,0.6914488
0,5478,0.6901584
0,5484,0.6888692
0,5490,0.6875814
0,5496,0.6862949
0,5502,0.6850098
0,5508,0.6837261
0,5514,0.6824439
0,5520,0.6811631
0,5526,0.6798838
0,5532,0.678606
0,5538,0.6773297
0,5544,0.676055
0,5550,0.6747819
0,5556,0.6735103
0,5562,0.6722404
0,5568,0.6709722
0,5574,0.6697056
0,5580,0.6684406
0,5586,0.6671774
0,5592,0.665916
0,5598,0.6646563
0,5604,0.6633983
0,5610,0.6621422
0,5616,0.6608879
0,5622,0.6596354
0,5628,0.6583848
0,5634,0.6571361
0,5640,0.6558893
0,5646,0.6546444
0,5652,0.6534014
0,5658,0.6521605
0,5664,0.6509215
0,5670,0.6496845
0,5676,0.6484495
0,5682,0.6472166
0,5688,0.6459857
0,5694,0.6447569
0,5700,0.6435302
0,5706,0.6423057
0,5712,0.6410833
0,5718,0.639863
0,5724,0.6386449
0,5730,0.637429
0,5736,0.6362153
0,5742,0.6350039
0,5748,0.6337946
0,5754,0.6325874
0,5760,0.6313822
0,5766,0.6301951
0,5772,0.6294421
0,5778,0.6305218
0,5784,0.6353137
0,5790,0.6452981
0,5796,0.6610526
0,5802,0.6822118
0,5808,0.7077196
0,5814,0.7361683
0,5820,0.7660892
0,5826,0.7961475
0,5832,0.8252447
0,5838,0.8525532
0,5844,0.8775078
0,5850,0.8997738
0,5856,0.9192054
0,5862,0.9358019
0,5868,0.9496675
0,5874,0.9609759
0,5880,0.969941
0,5886,0.9767996
0,5892,0.9817956
0,5898,0.9851698
0,5904,0.9871515
0,5910,0.9879543
0,5916,0.9877732
0,5922,0.9867836
0,5928,0.9851412
0,5934,0.9829823
0,5940,0.9804252
0,5946,0.9775705
0,5952,0.9745036
0,5958,0.9712952
0,5964,0.9680033
0,5970,0.9646742
0,5976,0.9613432
0,5982,0.9580358
0,5988,0.9547712
0,5994,0.9515632
0,6000,0.9484212
0,6006,0.9453512
0,6012,0.9423566
0,6018,0.9394387
0,6024,0.9365971
0,6030,0.9338304
0,6036,0.9311364
0,6042,0.9285122
0,6048,0.9259547
0,6054,0.9234605
0,6060,0.9210262
0,6066,0.9186485
0,6072,0.916324
0,6078,0.9140494
0,6084,0.9118219
0,6090,0.9096385
0,6096,0.9074965
0,6102,0.9053932
0,6108,0.9033263
0,6114,0.9012937
0,6120,0.8992932
0,6126,0.8973229
0,6132,0.895381
0,6138,0.8934659
0,6144,0.8915759
0,6150,0.8897098
0,6156,0.8878661
0,6162,0.8860437
0,6168,0.8842414
0,6174,0.8824582
0,6180,0.880693
0,6186,0.8789449
0,6192,0.8772132
0,6198,0.875497
0,6204,0.8737956
0,6210,0.8721083
0,6216,0.8704345
0,6222,0.8687735
0,6228,0.8671249
0,6234,0.8654882
0,6240,0.8638628
0,6246,0.8622482
0,6252,0.8606441
0,6258,0.8590502
0,6264,0.8574659
0,6270,0.8558909
0,6276,0.8543251
0,6282,0.8527679
0,6288,0.8512191
0,6294,0.8496777
0,6300,0.8481432
0,6306,0.8466144
0,6312,0.8450906
0,6318,0.8435716
0,6324,0.842057
0,6330,0.8405465
0,6336,0.8390399
0,6342,0.8375368
0,6348,0.8360369
0,6354,0.8345402
0,6360,0.8330466
0,6366,0.8315559
0,6372,0.8300681
0,6378,0.8285831
0,6384,0.8271008
0,6390,0.8256212
0,6396,0.824144
0,6402,0.8226692
0,6408,0.8211968
0,6414,0.8197265
0,6420,0.8182585
0,6426,0.8167927
0,6432,0.815329
0,6438,0.8138675
0,6444,0.8124081
0,6450,0.8109508
0,6456,0.8094954
0,6462,0.8080422
0,6468,0.8065909
0,6474,0.8051415
0,6480,0.8036941
0,6486,0.8022486
0,6492,0.800805
0,6498,0.7993634
0,6504,0.7979237
0,6510,0.7964858
0,6516,0.7950498
0,6522,0.7936158
0,6528,0.7921835
0,6534,0.7907531
0,6540,0.7893246
0,6546,0.7878979
0,6552,0.7864731
0,6558,0.78505
0,6564,0.7836289
0,6570,0.7822095
0,6576,0.780792
0,6582,0.7793763
0,6588,0.7779625
0,6594,0.7765505
0,6600,0.7751402
0,6606,0.7737318
0,6612,0.772325
0,6618,0.7709199
0,6624,0.7695162
0,6630,0.7681139
0,6636,0.7667127
0,6642,0.7653125
0,6648,0.7639132
0,6654,0.7625145
0,6660,0.7611163
0,6666,0.7597188
0,6672,0.7583219
0,6678,0.7569257
0,6684,0.7555301
0,6690,0.7541354
0,6696,0.7527416
0,6702,0.7513487
0,6708,0.7499567
0,6714,0.7485657
0,6720,0.7471756
0,6726,0.7457865
0,6732,0.7443981
0,6738,0.7430106
0,6744,0.7416241
0,6750,0.7402382
0,6756,0.7388533
0,6762,0.7374694
0,6768,0.7360864
0,6774,0.7347046
0,6780,0.7333238
0,6786,0.7319441
0,6792,0.7305657
0,6798,0.7291883
0,6804,0.7278122
0,6810,0.7264373
0,6816,0.7250635
0,6822,0.7236909
0,6828,0.7223196
0,6834,0.7209495
0,6840,0.7195807
0,6846,0.7182131
0,6852,0.7168469
0,6858,0.7154822
0,6864,0.7141188
0,6870,0.7127568
0,6876,0.7113963
0,6882,0.7100372
0,6888,0.7086797
0,6894,0.7073236
0,6900,0.705969
0,6906,0.7046161
0,6912,0.7032647
0,6918,0.7019148
0,6924,0.7005666
0,6930,0.69922
0,6936,0.6978751
0,6942,0.6965319
0,6948,0.6951904
0,6954,0.6938506
0,6960,0.6925126
0,6966,0.6911764
0,6972,0.6898419
0,6978,0.6885093
0,6984,0.6871786
0,6990,0.6858497
0,6996,0.6845227
0,7002,0.6831976
0,7008,0.6818744
0,7014,0.6805531
0,7020,0.6792339
0,7026,0.6779166
0,7032,0.6766014
0,7038,0.6752881
0,7044,0.673977
0,7050,0.6726679
0,7056,0.6713609
0,7062,0.670056
0,7068,0.6687533
0,7074,0.6674527
0,7080,0.6661543
0,7086,0.664858
0,7092,0.663564
0,7098,0.6622722
0,7104,0.6609826
0,7110,0.6596953
0,7116,0.6584103
0,7122,0.6571276
0,7128,0.6558472
0,7134,0.6545691
0,7140,0.6532934
0,7146,0.6520201
0,7152,0.6507491
0,7158,0.6494806
0,7164,0.6482145
0,7170,0.6469508
0,7176,0.6456895
0,7182,0.6444306
0,7188,0.6431739
0,7194,0.6419195
0,7200,0.6406671
0,7206,0.639433
0,7212,0.6386335
0,7218,0.6396672
0,7224,0.6444134
0,7230,0.6543527
0,7236,0.6700624
0,7242,0.691177
0,7248,0.7166407
0,7254,0.7450455
0,7260,0.7749227
0,7266,0.8049376
0,7272,0.8339916
0,7278,0.8612571
0,7284,0.886169
0,7290,0.9083925
0,7296,0.9277818
0,7302,0.9443362
0,7308,0.9581599
0,7314,0.9694267
0,7320,0.9783503
0,7326,0.9851677
0,7332,0.9901226
0,7338,0.9934559
0,7344,0.995397
0,7350,0.9961594
0,7356,0.995938
0,7362,0.9949084
0,7368,0.9932261
0,7374,0.9910276
0,7380,0.9884309
0,7386,0.9855371
0,7392,0.9824311
0,7398,0.9791838
0,7404,0.9758531
0,7410,0.9724856
0,7416,0.9691167
0,7422,0.9657722
0,7428,0.962471
0,7434,0.959227
0,7440,0.9560493
0,7446,0.952944
0,7452,0.9499143
0,7458,0.9469616
0,7464,0.9440855
0,7470,0.9412844
0,7476,0.9385562
0,7482,0.9358979
0,7488,0.9333065
0,7494,0.9307786
0,7500,0.9283107
0,7506,0.9258996
0,7512,0.9235417
0,7518,0.9212341
0,7524,0.9189736
0,7530,0.9167573
0,7536,0.9145825
0,7542,0.9124467
0,7548,0.9103474
0,7554,0.9082825
0,7560,0.9062498
0,7566,0.9042475
0,7572,0.9022737
0,7578,0.9003268
0,7584,0.8984053
0,7590,0.8965076
0,7596,0.8946326
0,7602,0.892779
0,7608,0.8909456
0,7614,0.8891314
0,7620,0.8873354
0,7626,0.8855567
0,7632,0.8837944
0,7638,0.8820478
0,7644,0.8803161
0,7650,0.8785987
0,7656,0.8768948
0,7662,0.875204
0,7668,0.8735257
0,7674,0.8718593
0,7680,0.8702044
0,7686,0.8685605
0,7692,0.8669272
0,7698,0.8653041
0,7704,0.8636909
0,7710,0.8620871
