"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Gabapentin|Plasma (Peripheral Venous Blood) [µmol/l]"
27,5865,9.963029
27,5880,9.947276
27,5895,9.931547
27,5910,9.915844
27,5925,9.900164
27,5940,9.884508
27,5955,9.868877
27,5970,9.853271
27,5985,9.837687
27,6000,9.822129
27,6015,9.806595
27,6030,9.791084
27,6045,9.775599
27,6060,9.760137
27,6075,9.744699
27,6090,9.729285
27,6105,9.713895
27,6120,9.698529
27,6135,9.683187
27,6150,9.66787
27,6165,9.652575
27,6180,9.637305
27,6195,9.62206
27,6210,9.606837
27,6225,9.591639
27,6240,9.576464
27,6255,9.561313
27,6270,9.546185
27,6285,9.531082
27,6300,9.516003
27,6315,9.500946
27,6330,9.485914
27,6345,9.470905
27,6360,9.455919
27,6375,9.440958
27,6390,9.42602
27,6405,9.411104
27,6420,9.396214
27,6435,9.381346
27,6450,9.366501
27,6465,9.35168
27,6480,9.336882
27,6495,9.322107
27,6510,9.307356
27,6525,9.292627
27,6540,9.277923
27,6555,9.263241
27,6570,9.248583
27,6585,9.233947
27,6600,9.219335
27,6615,9.204745
27,6630,9.190179
27,6645,9.175636
27,6660,9.161116
27,6675,9.146618
27,6690,9.132144
27,6705,9.117692
27,6720,9.103263
27,6735,9.088858
27,6750,9.074474
27,6765,9.060114
27,6780,9.045776
27,6795,9.031461
27,6810,9.017168
27,6825,9.002898
27,6840,8.988651
27,6855,8.974426
27,6870,8.960224
27,6885,8.946045
27,6900,8.931888
27,6915,8.917752
27,6930,8.90364
27,6945,8.88955
27,6960,8.875483
27,6975,8.861437
27,6990,8.847413
27,7005,8.833412
27,7020,8.819433
27,7035,8.805477
27,7050,8.791542
27,7065,8.77763
27,7080,8.76374
27,7095,8.749871
27,7110,8.736025
27,7125,8.7222
27,7140,8.708398
27,7155,8.694617
27,7170,8.680859
27,7185,8.667121
27,7200,8.653406
27,7215,8.639712
27,7230,8.626041
27,7245,8.612391
27,7260,8.598763
27,7275,8.585156
27,7290,8.571571
27,7305,8.558007
27,7320,8.544465
27,7335,8.530945
27,7350,8.517446
27,7365,8.503968
27,7380,8.490512
27,7395,8.477077
27,7410,8.463664
27,7425,8.450272
27,7440,8.436901
27,7455,8.423551
27,7470,8.410222
27,7485,8.396915
27,7500,8.383629
27,7515,8.370363
27,7530,8.35712
27,7545,8.343897
27,7560,8.330694
27,7575,8.317513
27,7590,8.304354
27,7605,8.291214
27,7620,8.278096
27,7635,8.264998
27,7650,8.251922
27,7665,8.238866
27,7680,8.225831
27,7695,8.212816
27,7710,8.199822
27,7725,8.18685
27,7740,8.173897
27,7755,8.160965
27,7770,8.148053
27,7785,8.135162
27,7800,8.122292
27,7815,8.109442
27,7830,8.096612
27,7845,8.083803
27,7860,8.071014
27,7875,8.058246
27,7890,8.045498
27,7905,8.032769
27,7920,8.020061
27,7935,8.007374
27,7950,7.994707
27,7965,7.982059
27,7980,7.969432
27,7995,7.956825
27,8010,7.944238
27,8025,7.931671
27,8040,7.919124
27,8055,7.906597
27,8070,7.894089
27,8085,7.881602
27,8100,7.869134
27,8115,7.856686
27,8130,7.844258
27,8145,7.83185
27,8160,7.819461
27,8175,7.807092
27,8190,7.794743
27,8205,7.782413
27,8220,7.770103
27,8235,7.757813
27,8250,7.745542
27,8265,7.73329
27,8280,7.721058
27,8295,7.708846
27,8310,7.696652
27,8325,7.684479
27,8340,7.672324
27,8355,7.660189
27,8370,7.648073
27,8385,7.635976
27,8400,7.623899
27,8415,7.61184
27,8430,7.599801
27,8445,7.587781
27,8460,7.57578
27,8475,7.563798
27,8490,7.551836
27,8505,7.539892
27,8520,7.527966
27,8535,7.516061
27,8550,7.504174
27,8565,7.492305
27,8580,7.480456
27,8595,7.468626
27,8610,7.456814
27,8625,7.445021
27,8640,7.433246
27,8655,7.421491
27,8670,7.409754
27,8685,7.398036
27,8700,7.386336
27,8715,7.374655
27,8730,7.362992
27,8745,7.351348
27,8760,7.339722
27,8775,7.328115
27,8790,7.316526
27,8805,7.304956
27,8820,7.293404
27,8835,7.28187
27,8850,7.270355
27,8865,7.258858
27,8880,7.247379
27,8895,7.235919
27,8910,7.224476
27,8925,7.213052
27,8940,7.201646
27,8955,7.190258
27,8970,7.178887
27,8985,7.167536
27,9000,7.156202
27,9015,7.144886
27,9030,7.133588
27,9045,7.122308
27,9060,7.111045
27,9075,7.099801
27,9090,7.088575
27,9105,7.077366
27,9120,7.066175
27,9135,7.055002
27,9150,7.043847
27,9165,7.032709
27,9180,7.021589
27,9195,7.010487
27,9210,6.999402
27,9225,6.988334
27,9240,6.977285
27,9255,6.966253
27,9270,6.955238
27,9285,6.944241
27,9300,6.933261
27,9315,6.922298
27,9330,6.911354
27,9345,6.900426
27,9360,6.889516
27,9375,6.878623
27,9390,6.867747
27,9405,6.856889
27,9420,6.846047
27,9435,6.835223
27,9450,6.824417
27,9465,6.813627
27,9480,6.802854
27,9495,6.792099
27,9510,6.78136
27,9525,6.770638
27,9540,6.759934
27,9555,6.749247
27,9570,6.738576
27,9585,6.727922
27,9600,6.717285
27,9615,6.706666
27,9630,6.696062
27,9645,6.685476
27,9660,6.674906
27,9675,6.664354
27,9690,6.653818
27,9705,6.643298
27,9720,6.632796
27,9735,6.62231
27,9750,6.61184
27,9765,6.601388
27,9780,6.590951
27,9795,6.580532
27,9810,6.570128
27,9825,6.559741
27,9840,6.549371
27,9855,6.539017
27,9870,6.52868
27,9885,6.518359
27,9900,6.508054
27,9915,6.497766
27,9930,6.487494
27,9945,6.477238
27,9960,6.466998
27,9975,6.456775
27,9990,6.446568
27,10005,6.436377
27,10020,6.426202
27,10035,6.416043
27,10050,6.4059
27,10065,6.395774
27,10080,6.385664
27,10095,6.375569
27,10110,6.36549
27,10125,6.355428
27,10140,6.345381
27,10155,6.335351
27,10170,6.325336
27,10185,6.315337
27,10200,6.305354
27,10215,6.295387
27,10230,6.285435
27,10245,6.275499
27,10260,6.265579
27,10275,6.255675
27,10290,6.245786
27,10305,6.235913
27,10320,6.226056
27,10335,6.216214
27,10350,6.206388
27,10365,6.196578
27,10380,6.186783
27,10395,6.177003
27,10410,6.167239
27,10425,6.15749
27,10440,6.147758
27,10455,6.13804
27,10470,6.128337
27,10485,6.11865
27,10500,6.108979
27,10515,6.099322
27,10530,6.089681
27,10545,6.080055
27,10560,6.070445
27,10575,6.06085
27,10590,6.05127
27,10605,6.041704
27,10620,6.032155
27,10635,6.02262
27,10650,6.0131
27,10665,6.003595
27,10680,5.994106
27,10695,5.984632
27,10710,5.975172
27,10725,5.965727
27,10740,5.956298
27,10755,5.946883
27,10770,5.937483
27,10785,5.928099
27,10800,5.918729
27,10815,5.909373
27,10830,5.900033
27,10845,5.890707
27,10860,5.881397
27,10875,5.8721
27,10890,5.862819
27,10905,5.853552
27,10920,5.8443
27,10935,5.835063
27,10950,5.82584
27,10965,5.816632
27,10980,5.807438
27,10995,5.798259
27,11010,5.789095
27,11025,5.779945
27,11040,5.770809
27,11055,5.761688
27,11070,5.752582
27,11085,5.743489
27,11100,5.734411
27,11115,5.725348
27,11130,5.716299
27,11145,5.707264
27,11160,5.698243
27,11175,5.689237
27,11190,5.680245
27,11205,5.671267
27,11220,5.662303
27,11235,5.653354
27,11250,5.644419
27,11265,5.635498
27,11280,5.626591
27,11295,5.617698
27,11310,5.608819
27,11325,5.599954
27,11340,5.591104
27,11355,5.582267
27,11370,5.573444
27,11385,5.564635
27,11400,5.55584
27,11415,5.54706
27,11430,5.538292
27,11445,5.529539
27,11460,5.5208
27,11475,5.512074
27,11490,5.503363
27,11505,5.494665
27,11520,5.485981
27,11535,5.47731
27,11550,5.468653
27,11565,5.46001
27,11580,5.451381
27,11595,5.442765
27,11610,5.434163
27,11625,5.425574
27,11640,5.416999
27,11655,5.408438
27,11670,5.39989
27,11685,5.391356
27,11700,5.382835
27,11715,5.374328
27,11730,5.365834
27,11745,5.357354
27,11760,5.348886
27,11775,5.340433
27,11790,5.331993
27,11805,5.323566
27,11820,5.315153
27,11835,5.306752
27,11850,5.298365
27,11865,5.289991
27,11880,5.281631
27,11895,5.273284
27,11910,5.26495
27,11925,5.256629
27,11940,5.248322
27,11955,5.240027
27,11970,5.231745
27,11985,5.223477
27,12000,5.215222
27,12015,5.20698
27,12030,5.19875
27,12045,5.190534
27,12060,5.182331
27,12075,5.174141
27,12090,5.165964
27,12105,5.157799
27,12120,5.149648
27,12135,5.14151
27,12150,5.133384
27,12165,5.125271
27,12180,5.117171
27,12195,5.109084
27,12210,5.101009
27,12225,5.092948
27,12240,5.084899
27,12255,5.076863
27,12270,5.06884
27,12285,5.060829
27,12300,5.052831
27,12315,5.044846
27,12330,5.036873
27,12345,5.028913
27,12360,5.020965
27,12375,5.01303
27,12390,5.005107
27,12405,4.997198
27,12420,4.9893
27,12435,4.981415
27,12450,4.973543
27,12465,4.965683
27,12480,4.957835
27,12495,4.95
27,12510,4.942177
27,12525,4.934367
27,12540,4.926569
27,12555,4.918783
27,12570,4.911009
27,12585,4.903248
27,12600,4.895499
27,12615,4.887763
27,12630,4.880038
27,12645,4.872326
27,12660,4.864626
27,12675,4.856938
27,12690,4.849263
27,12705,4.841599
27,12720,4.833948
27,12735,4.826308
27,12750,4.818681
27,12765,4.811066
27,12780,4.803463
27,12795,4.795872
27,12810,4.788293
27,12825,4.780725
27,12840,4.77317
27,12855,4.765627
27,12870,4.758096
27,12885,4.750576
27,12900,4.743069
27,12915,4.735573
27,12930,4.72809
27,12945,4.720618
27,12960,4.713158
27,12975,4.705709
27,12990,4.698273
27,13005,4.690848
27,13020,4.683435
27,13035,4.676033
27,13050,4.668644
27,13065,4.661266
27,13080,4.6539
27,13095,4.646545
27,13110,4.639202
27,13125,4.63187
27,13140,4.624551
27,13155,4.617242
27,13170,4.609946
27,13185,4.602661
27,13200,4.595387
27,13215,4.588125
27,13230,4.580874
27,13245,4.573635
27,13260,4.566407
27,13275,4.559191
27,13290,4.551986
27,13305,4.544792
27,13320,4.53761
27,13335,4.530439
27,13350,4.52328
27,13365,4.516131
27,13380,4.508995
27,13395,4.501869
27,13410,4.494755
27,13425,4.487652
27,13440,4.48056
27,13455,4.473479
27,13470,4.46641
27,13485,4.459352
27,13500,4.452304
27,13515,4.445269
27,13530,4.438244
27,13545,4.43123
27,13560,4.424227
27,13575,4.417236
27,13590,4.410255
27,13605,4.403286
27,13620,4.396327
27,13635,4.38938
27,13650,4.382443
27,13665,4.375518
27,13680,4.368603
27,13695,4.3617
27,13710,4.354807
27,13725,4.347925
27,13740,4.341054
27,13755,4.334194
27,13770,4.327344
27,13785,4.320506
27,13800,4.313678
27,13815,4.306862
27,13830,4.300056
27,13845,4.29326
27,13860,4.286476
27,13875,4.279702
27,13890,4.272939
27,13905,4.266186
27,13920,4.259445
27,13935,4.252713
27,13950,4.245993
27,13965,4.239283
27,13980,4.232584
27,13995,4.225895
27,14010,4.219217
27,14025,4.21255
27,14040,4.205893
27,14055,4.199246
27,14070,4.19261
27,14085,4.185985
27,14100,4.17937
27,14115,4.172765
27,14130,4.166171
27,14145,4.159587
27,14160,4.153014
27,14175,4.146451
27,14190,4.139899
27,14205,4.133357
27,14220,4.126825
27,14235,4.120303
27,14250,4.113792
27,14265,4.107291
27,14280,4.100801
27,14295,4.09432
27,14310,4.08785
27,14325,4.08139
27,14340,4.074941
27,14355,4.068501
27,14370,4.062072
27,14385,4.055653
27,14400,4.049243
27,14415,4.042845
27,14430,4.036456
27,14445,4.030077
27,14460,4.023709
27,14475,4.01735
27,14490,4.011002
27,14505,4.004663
27,14520,3.998335
27,14535,3.992017
27,14550,3.985708
27,14565,3.97941
27,14580,3.973121
27,14595,3.966843
27,14610,3.960574
27,14625,3.954315
27,14640,3.948066
27,14655,3.941828
27,14670,3.935599
27,14685,3.929379
27,14700,3.92317
27,14715,3.91697
27,14730,3.91078
27,14745,3.9046
27,14760,3.89843
27,14775,3.89227
27,14790,3.886119
27,14805,3.879978
27,14820,3.873847
27,14835,3.867725
27,14850,3.861613
27,14865,3.855511
27,14880,3.849418
27,14895,3.843335
27,14910,3.837261
27,14925,3.831198
27,14940,3.825144
27,14955,3.819099
27,14970,3.813064
27,14985,3.807038
27,15000,3.801022
27,15015,3.795016
27,15030,3.789018
27,15045,3.783031
27,15060,3.777053
27,15075,3.771084
27,15090,3.765125
27,15105,3.759175
27,15120,3.753235
27,15135,3.747304
27,15150,3.741382
27,15165,3.73547
27,15180,3.729567
27,15195,3.723673
27,15210,3.717789
27,15225,3.711914
27,15240,3.706048
27,15255,3.700192
27,15270,3.694345
27,15285,3.688507
27,15300,3.682678
27,15315,3.676858
27,15330,3.671048
27,15345,3.665247
27,15360,3.659455
27,15375,3.653672
27,15390,3.647898
27,15405,3.642134
27,15420,3.636379
27,15435,3.630632
27,15450,3.624895
27,15465,3.619167
27,15480,3.613447
27,15495,3.607738
27,15510,3.602036
27,15525,3.596344
27,15540,3.590661
27,15555,3.584987
27,15570,3.579322
27,15585,3.573666
27,15600,3.568019
27,15615,3.56238
27,15630,3.556751
27,15645,3.551131
27,15660,3.545519
27,15675,3.539916
27,15690,3.534322
27,15705,3.528737
27,15720,3.523161
27,15735,3.517594
27,15750,3.512035
27,15765,3.506485
27,15780,3.500944
27,15795,3.495412
27,15810,3.489888
27,15825,3.484373
27,15840,3.478867
27,15855,3.47337
27,15870,3.467881
27,15885,3.462401
27,15900,3.45693
28,0,0
28,3,0.001051863
28,6,0.01836007
28,9,0.07556298
28,12,0.1878553
28,15,0.3624541
28,18,0.6007463
28,21,0.900187
28,24,1.255773
28,27,1.661096
28,30,2.109054
28,33,2.592338
28,36,3.103737
28,39,3.636334
28,42,4.183626
28,45,4.73959
28,48,5.29871
28,51,5.855989
28,54,6.406944
28,57,6.947598
28,60,7.47447
28,63,7.984566
28,66,8.475365
28,69,8.944808
28,72,9.391274
28,75,9.813563
28,78,10.21087
28,81,10.58275
28,84,10.92907
28,87,11.25003
28,90,11.54603
28,93,11.81772
28,96,12.0659
28,99,12.29153
28,102,12.49567
28,105,12.67945
28,108,12.84406
28,111,12.99073
28,114,13.12067
28,117,13.23511
28,120,13.33526
28,135,13.66087
28,150,13.78298
28,165,13.79201
28,180,13.74391
28,195,13.66934
28,210,13.58351
28,225,13.49338
28,240,13.40188
28,255,13.31017
28,270,13.21863
28,285,13.1274
28,300,13.03648
28,315,12.94591
28,330,12.8557
28,345,12.76588
28,360,12.67649
28,375,12.58758
28,390,12.49917
28,405,12.41131
28,420,12.32403
28,435,12.23735
28,450,12.1513
28,465,12.06589
28,480,11.98114
28,495,11.89706
28,510,11.81366
28,525,11.73094
28,540,11.6489
28,555,11.56755
28,570,11.48689
28,585,11.40691
28,600,11.3276
28,615,11.24898
28,630,11.17102
28,645,11.09374
28,660,11.01711
28,675,10.94114
28,690,10.86582
28,705,10.79113
28,720,10.71709
28,735,10.64367
28,750,10.57088
28,765,10.4987
28,780,10.42712
28,795,10.35615
28,810,10.28576
28,825,10.21597
28,840,10.14675
28,855,10.0781
28,870,10.01002
28,885,9.942499
28,900,9.875525
28,915,9.809094
28,930,9.7432
28,945,9.677836
28,960,9.612996
28,975,9.548673
28,990,9.484859
28,1005,9.42155
28,1020,9.358738
28,1035,9.296417
28,1050,9.234581
28,1065,9.173224
28,1080,9.112341
28,1095,9.051924
28,1110,8.991969
28,1125,8.932469
28,1140,8.87342
28,1155,8.814815
28,1170,8.756648
28,1185,8.698915
28,1200,8.64161
28,1215,8.584729
28,1230,8.528265
28,1245,8.472215
28,1260,8.416573
28,1275,8.361333
28,1290,8.306492
28,1305,8.252044
28,1320,8.197986
28,1335,8.144311
28,1350,8.091017
28,1365,8.038098
28,1380,7.985551
28,1395,7.933372
28,1410,7.881555
28,1425,7.830096
28,1440,7.778993
28,1455,7.728241
28,1470,7.677836
28,1485,7.627774
28,1500,7.578052
28,1515,7.528666
28,1530,7.479612
28,1545,7.430888
28,1560,7.382488
28,1575,7.334411
28,1590,7.286653
28,1605,7.23921
28,1620,7.19208
28,1635,7.145258
28,1650,7.098743
28,1665,7.052531
28,1680,7.006619
28,1695,6.961005
28,1710,6.915685
28,1725,6.870656
28,1740,6.825917
28,1755,6.781464
28,1770,6.737294
28,1785,6.693406
28,1800,6.649796
28,1815,6.606462
28,1830,6.563401
28,1845,6.520612
28,1860,6.478092
28,1875,6.435838
28,1890,6.393848
28,1905,6.35212
28,1920,6.310653
28,1935,6.269443
28,1950,6.228488
28,1965,6.187788
28,1980,6.147338
28,1995,6.107139
28,2010,6.067187
28,2025,6.027481
28,2040,5.988018
28,2055,5.948797
28,2070,5.909817
28,2085,5.871075
28,2100,5.83257
28,2115,5.794299
28,2130,5.756262
28,2145,5.718456
28,2160,5.680881
28,2175,5.643533
28,2190,5.606412
28,2205,5.569516
28,2220,5.532844
28,2235,5.496394
28,2250,5.460165
28,2265,5.424155
28,2280,5.388362
28,2295,5.352786
28,2310,5.317425
28,2325,5.282277
28,2340,5.247342
28,2355,5.212617
28,2370,5.178102
28,2385,5.143795
28,2400,5.109694
28,2415,5.0758
28,2430,5.04211
28,2445,5.008624
28,2460,4.975338
28,2475,4.942255
28,2490,4.90937
28,2505,4.876685
28,2520,4.844196
28,2535,4.811903
28,2550,4.779806
28,2565,4.747902
28,2580,4.716192
28,2595,4.684673
28,2610,4.653345
28,2625,4.622206
28,2640,4.591256
28,2655,4.560493
28,2670,4.529916
28,2685,4.499526
28,2700,4.469319
28,2715,4.439296
28,2730,4.409456
28,2745,4.379797
28,2760,4.350318
28,2775,4.321019
28,2790,4.291898
28,2805,4.262956
28,2820,4.234189
28,2835,4.205599
28,2850,4.177183
28,2865,4.148941
28,2880,4.120872
28,2895,4.092976
28,2910,4.06525
28,2925,4.037695
28,2940,4.010309
28,2955,3.983092
28,2970,3.956042
28,2985,3.929159
28,3000,3.902442
28,3015,3.87589
28,3030,3.849502
28,3045,3.823278
28,3060,3.797216
28,3075,3.771316
28,3090,3.745577
28,3105,3.719997
28,3120,3.694577
28,3135,3.669316
28,3150,3.644211
28,3165,3.619264
28,3180,3.594473
28,3195,3.569836
28,3210,3.545355
28,3225,3.521026
28,3240,3.496851
28,3255,3.472827
28,3270,3.448955
28,3285,3.425233
28,3300,3.40166
28,3315,3.378237
28,3330,3.354962
28,3345,3.331834
28,3360,3.308852
28,3375,3.286017
28,3390,3.263326
28,3405,3.24078
28,3420,3.218377
28,3435,3.196117
28,3450,3.173999
28,3465,3.152022
28,3480,3.130186
28,3495,3.10849
28,3510,3.086933
28,3525,3.065514
28,3540,3.044233
28,3555,3.023088
28,3570,3.00208
28,3585,2.981208
28,3600,2.960469
28,3615,2.939865
28,3630,2.919395
28,3645,2.899056
28,3660,2.87885
28,3675,2.858775
28,3690,2.83883
28,3705,2.819015
28,3720,2.799329
28,3735,2.779772
28,3750,2.760342
28,3765,2.741039
28,3780,2.721862
28,3795,2.702811
28,3810,2.683884
28,3825,2.665082
28,3840,2.646403
28,3855,2.627847
28,3870,2.609414
28,3885,2.591102
28,3900,2.57291
28,3915,2.554839
28,3930,2.536887
28,3945,2.519053
28,3960,2.501338
28,3975,2.483741
28,3990,2.46626
28,4005,2.448895
28,4020,2.431646
28,4035,2.414512
28,4050,2.397491
28,4065,2.380584
28,4080,2.363791
28,4095,2.347109
28,4110,2.330539
28,4125,2.31408
28,4140,2.297731
28,4155,2.281491
28,4170,2.265361
28,4185,2.249339
28,4200,2.233425
28,4215,2.217618
28,4230,2.201917
28,4245,2.186323
28,4260,2.170833
28,4275,2.155449
28,4290,2.140168
28,4305,2.12499
28,4320,2.109916
28,4335,2.094944
28,4350,2.080073
28,4365,2.065303
28,4380,2.050633
28,4395,2.036064
28,4410,2.021593
28,4425,2.007221
28,4440,1.992947
28,4455,1.978771
28,4470,1.964691
28,4485,1.950707
28,4500,1.936819
28,4515,1.923026
28,4530,1.909328
28,4545,1.895723
28,4560,1.882212
28,4575,1.868793
28,4590,1.855467
28,4605,1.842232
28,4620,1.829089
28,4635,1.816036
28,4650,1.803072
28,4665,1.790198
28,4680,1.777413
28,4695,1.764716
28,4710,1.752107
28,4725,1.739585
28,4740,1.72715
28,4755,1.7148
28,4770,1.702537
28,4785,1.690358
28,4800,1.678264
28,4815,1.666253
28,4830,1.654326
28,4845,1.642482
28,4860,1.63072
28,4875,1.61904
28,4890,1.607442
28,4905,1.595924
28,4920,1.584486
28,4935,1.573128
28,4950,1.561849
28,4965,1.55065
28,4980,1.539528
28,4995,1.528484
28,5010,1.517517
28,5025,1.506627
28,5040,1.495813
28,5055,1.485075
28,5070,1.474412
28,5085,1.463824
28,5100,1.453311
28,5115,1.442871
28,5130,1.432504
28,5145,1.42221
28,5160,1.411988
28,5175,1.401839
28,5190,1.391761
28,5205,1.381753
28,5220,1.371817
28,5235,1.36195
28,5250,1.352152
28,5265,1.342424
28,5280,1.332765
28,5295,1.323173
28,5310,1.31365
28,5325,1.304193
28,5340,1.294804
28,5355,1.285481
28,5370,1.276223
28,5385,1.267032
28,5400,1.257905
28,5415,1.248843
28,5430,1.239845
28,5445,1.230911
28,5460,1.222041
28,5475,1.213233
28,5490,1.204488
28,5505,1.195804
28,5520,1.187183
28,5535,1.178623
28,5550,1.170123
28,5565,1.161684
28,5580,1.153305
28,5595,1.144986
28,5610,1.136725
28,5625,1.128524
28,5640,1.120381
28,5655,1.112296
28,5670,1.104269
28,5685,1.096298
28,5700,1.088385
28,5715,1.080528
28,5730,1.072727
28,5745,1.064982
28,5760,1.057292
28,5775,1.049657
28,5790,1.042077
28,5805,1.034551
28,5820,1.027078
28,5835,1.019659
28,5850,1.012293
28,5865,1.00498
28,5880,0.9977188
28,5895,0.9905097
28,5910,0.9833524
28,5925,0.9762462
28,5940,0.969191
28,5955,0.9621862
28,5970,0.9552317
28,5985,0.9483271
28,6000,0.9414719
28,6015,0.9346659
28,6030,0.9279087
28,6045,0.9212
28,6060,0.9145395
28,6075,0.9079267
28,6090,0.9013615
28,6105,0.8948433
28,6120,0.8883721
28,6135,0.8819473
28,6150,0.8755686
28,6165,0.8692358
28,6180,0.8629485
28,6195,0.8567064
28,6210,0.8505093
28,6225,0.8443567
28,6240,0.8382484
28,6255,0.832184
28,6270,0.8261632
28,6285,0.8201858
28,6300,0.8142515
28,6315,0.8083598
28,6330,0.8025106
28,6345,0.7967036
28,6360,0.7909383
28,6375,0.7852146
28,6390,0.7795322
28,6405,0.7738907
28,6420,0.7682899
28,6435,0.7627295
28,6450,0.7572091
28,6465,0.7517287
28,6480,0.7462876
28,6495,0.7408859
28,6510,0.7355232
28,6525,0.7301992
28,6540,0.7249135
28,6555,0.7196661
28,6570,0.7144564
28,6585,0.7092845
28,6600,0.7041499
28,6615,0.6990523
28,6630,0.6939917
28,6645,0.6889675
28,6660,0.6839796
28,6675,0.6790278
28,6690,0.6741118
28,6705,0.6692313
28,6720,0.6643861
28,6735,0.6595759
28,6750,0.6548005
28,6765,0.6500596
28,6780,0.645353
28,6795,0.6406804
28,6810,0.6360416
28,6825,0.6314364
28,6840,0.6268645
28,6855,0.6223257
28,6870,0.6178197
28,6885,0.6133463
28,6900,0.6089053
28,6915,0.6044965
28,6930,0.6001195
28,6945,0.5957742
28,6960,0.5914604
28,6975,0.5871778
28,6990,0.5829263
28,7005,0.5787055
28,7020,0.5745152
28,7035,0.5703554
28,7050,0.5662256
28,7065,0.5621257
28,7080,0.5580556
28,7095,0.554015
28,7110,0.5500036
28,7125,0.5460212
28,7140,0.5420678
28,7155,0.5381429
28,7170,0.5342466
28,7185,0.5303784
28,7200,0.5265383
28,7215,0.5227259
28,7230,0.5189413
28,7245,0.515184
28,7260,0.511454
28,7275,0.5077511
28,7290,0.504075
28,7305,0.5004255
28,7320,0.4968025
28,7335,0.4932058
28,7350,0.4896351
28,7365,0.4860903
28,7380,0.4825713
28,7395,0.4790777
28,7410,0.4756095
28,7425,0.4721664
28,7440,0.4687483
28,7455,0.465355
28,7470,0.4619863
28,7485,0.458642
28,7500,0.455322
28,7515,0.4520261
28,7530,0.4487541
28,7545,0.4455058
28,7560,0.4422811
28,7575,0.4390797
28,7590,0.4359016
28,7605,0.4327466
28,7620,0.4296144
28,7635,0.4265049
28,7650,0.423418
28,7665,0.4203535
28,7680,0.4173113
28,7695,0.4142911
28,7710,0.4112928
28,7725,0.4083163
28,7740,0.4053614
28,7755,0.4024279
28,7770,0.3995157
28,7785,0.3966246
28,7800,0.3937545
28,7815,0.3909052
28,7830,0.3880766
28,7845,0.3852685
28,7860,0.3824809
28,7875,0.3797134
28,7890,0.376966
28,7905,0.3742386
28,7920,0.3715309
28,7935,0.3688429
28,7950,0.3661744
28,7965,0.3635252
28,7980,0.3608953
28,7995,0.3582844
28,8010,0.3556926
28,8025,0.3531195
28,8040,0.3505651
28,8055,0.3480292
28,8070,0.3455117
28,8085,0.3430125
28,8100,0.3405314
28,8115,0.3380684
28,8130,0.3356232
28,8145,0.3331957
28,8160,0.3307859
28,8175,0.3283935
28,8190,0.3260185
28,8205,0.3236608
28,8220,0.3213201
28,8235,0.3189964
28,8250,0.3166896
28,8265,0.3143995
28,8280,0.3121261
28,8295,0.3098691
28,8310,0.3076285
28,8325,0.3054042
28,8340,0.303196
28,8355,0.3010039
28,8370,0.2988276
28,8385,0.2966671
28,8400,0.2945223
28,8415,0.2923931
28,8430,0.2902793
28,8445,0.2881808
28,8460,0.2860976
28,8475,0.2840295
28,8490,0.2819763
28,8505,0.2799381
28,8520,0.2779147
28,8535,0.2759059
28,8550,0.2739117
28,8565,0.271932
28,8580,0.2699666
28,8595,0.2680155
28,8610,0.2660786
28,8625,0.2641557
28,8640,0.2622467
28,8655,0.2603516
28,8670,0.2584702
28,8685,0.2566025
28,8700,0.2547483
28,8715,0.2529075
28,8730,0.2510802
28,8745,0.249266
28,8760,0.2474651
28,8775,0.2456771
28,8790,0.2439022
28,8805,0.2421401
28,8820,0.2403908
28,8835,0.2386542
28,8850,0.2369301
28,8865,0.2352186
28,8880,0.2335195
28,8895,0.2318327
28,8910,0.2301581
28,8925,0.2284957
28,8940,0.2268453
28,8955,0.2252069
28,8970,0.2235803
28,8985,0.2219656
28,9000,0.2203626
28,9015,0.2187711
28,9030,0.2171912
28,9045,0.2156228
28,9060,0.2140657
28,9075,0.21252
28,9090,0.2109854
28,9105,0.2094619
28,9120,0.2079495
28,9135,0.2064481
28,9150,0.2049575
28,9165,0.2034777
28,9180,0.2020087
28,9195,0.2005503
28,9210,0.1991024
28,9225,0.1976651
28,9240,0.1962382
28,9255,0.1948216
28,9270,0.1934152
28,9285,0.1920191
28,9300,0.1906331
28,9315,0.1892571
28,9330,0.1878911
28,9345,0.186535
28,9360,0.1851887
28,9375,0.1838521
28,9390,0.1825252
28,9405,0.181208
28,9420,0.1799003
28,9435,0.178602
28,9450,0.1773132
28,9465,0.1760337
28,9480,0.1747635
28,9495,0.1735024
28,9510,0.1722505
28,9525,0.1710077
28,9540,0.1697738
28,9555,0.1685489
28,9570,0.1673329
28,9585,0.1661257
28,9600,0.1649272
28,9615,0.1637374
28,9630,0.1625562
28,9645,0.1613835
28,9660,0.1602193
28,9675,0.1590636
28,9690,0.1579162
28,9705,0.1567772
28,9720,0.1556464
28,9735,0.1545237
28,9750,0.1534092
28,9765,0.1523028
28,9780,0.1512044
28,9795,0.1501139
28,9810,0.1490313
28,9825,0.1479566
28,9840,0.1468896
28,9855,0.1458303
28,9870,0.1447787
28,9885,0.1437347
28,9900,0.1426983
28,9915,0.1416694
28,9930,0.1406479
28,9945,0.1396338
28,9960,0.1386271
28,9975,0.1376276
28,9990,0.1366353
28,10005,0.1356503
28,10020,0.1346723
28,10035,0.1337015
28,10050,0.1327376
28,10065,0.1317808
28,10080,0.1308308
28,10095,0.1298877
28,10110,0.1289515
