"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Atenolol|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1956,0.2853889
0,1962,0.2852669
0,1968,0.2851449
0,1974,0.2850227
0,1980,0.2849006
0,1986,0.2847784
0,1992,0.2846563
0,1998,0.2845342
0,2004,0.2844121
0,2010,0.28429
0,2016,0.284168
0,2022,0.2840461
0,2028,0.2839242
0,2034,0.2838024
0,2040,0.2836805
0,2046,0.2835584
0,2052,0.2834359
0,2058,0.2833127
0,2064,0.2831886
0,2070,0.2830634
0,2076,0.2829367
0,2082,0.2828084
0,2088,0.2826785
0,2094,0.282547
0,2100,0.2824139
0,2106,0.2822793
0,2112,0.2821431
0,2118,0.2820053
0,2124,0.2818658
0,2130,0.2817246
0,2136,0.2815816
0,2142,0.2814367
0,2148,0.2812902
0,2154,0.2811418
0,2160,0.2809918
0,2166,0.2808401
0,2172,0.2806867
0,2178,0.2805317
0,2184,0.2803749
0,2190,0.2802165
0,2196,0.2800564
0,2202,0.2798946
0,2208,0.2797311
0,2214,0.279566
0,2220,0.2793993
0,2226,0.279231
0,2232,0.279061
0,2238,0.2788896
0,2244,0.2787165
0,2250,0.2785418
0,2256,0.2783656
0,2262,0.2781879
0,2268,0.2780087
0,2274,0.2778279
0,2280,0.2776456
0,2286,0.2774619
0,2292,0.2772767
0,2298,0.27709
0,2304,0.2769019
0,2310,0.2767124
0,2316,0.2765214
0,2322,0.2763291
0,2328,0.2761353
0,2334,0.2759402
0,2340,0.2757437
0,2346,0.2755459
0,2352,0.2753467
0,2358,0.2751462
0,2364,0.2749444
0,2370,0.2747413
0,2376,0.2745368
0,2382,0.2743312
0,2388,0.2741242
0,2394,0.273916
0,2400,0.2737066
0,2406,0.2734959
0,2412,0.273284
0,2418,0.2730709
0,2424,0.2728566
0,2430,0.2726411
0,2436,0.2724244
0,2442,0.2722065
0,2448,0.2719876
0,2454,0.2717674
0,2460,0.2715462
0,2466,0.2713237
0,2472,0.2711002
0,2478,0.2708756
0,2484,0.2706499
0,2490,0.2704231
0,2496,0.2701952
0,2502,0.2699662
0,2508,0.2697362
0,2514,0.2695052
0,2520,0.269273
0,2526,0.2690399
0,2532,0.2688057
0,2538,0.2685705
0,2544,0.2683344
0,2550,0.2680972
0,2556,0.267859
0,2562,0.2676198
0,2568,0.2673796
0,2574,0.2671385
0,2580,0.2668964
0,2586,0.2666534
0,2592,0.2664094
0,2598,0.2661644
0,2604,0.2659186
0,2610,0.2656718
0,2616,0.265424
0,2622,0.2651754
0,2628,0.2649258
0,2634,0.2646754
0,2640,0.264424
0,2646,0.2641718
0,2652,0.2639186
0,2658,0.2636646
0,2664,0.2634098
0,2670,0.263154
0,2676,0.2628974
0,2682,0.2626399
0,2688,0.2623816
0,2694,0.2621225
0,2700,0.2618625
0,2706,0.2616016
0,2712,0.2613399
0,2718,0.2610774
0,2724,0.2608141
0,2730,0.26055
0,2736,0.260285
0,2742,0.2600193
0,2748,0.2597528
0,2754,0.2594854
0,2760,0.2592173
0,2766,0.2589484
0,2772,0.2586786
0,2778,0.2584082
0,2784,0.2581369
0,2790,0.2578649
0,2796,0.2575921
0,2802,0.2573185
0,2808,0.2570442
0,2814,0.2567691
0,2820,0.2564933
0,2826,0.2562167
0,2832,0.2559394
0,2838,0.2556613
0,2844,0.2553826
0,2850,0.2551031
0,2856,0.2548228
0,2862,0.2545418
0,2868,0.2542601
0,2874,0.2539776
0,2880,0.2536943
0,2886,0.2534134
0,2892,0.2532402
0,2898,0.2535978
0,2904,0.2551401
0,2910,0.2584181
0,2916,0.2636464
0,2922,0.270686
0,2928,0.2791561
0,2934,0.2885688
0,2940,0.2984326
0,2946,0.3083146
0,2952,0.3178694
0,2958,0.326845
0,2964,0.3350757
0,2970,0.342467
0,2976,0.3489819
0,2982,0.3546281
0,2988,0.359445
0,2994,0.3634936
0,3000,0.3668484
0,3006,0.3695905
0,3012,0.3718025
0,3018,0.373565
0,3024,0.3749528
0,3030,0.3760336
0,3036,0.3768664
0,3042,0.3775016
0,3048,0.3779806
0,3054,0.378337
0,3060,0.3785973
0,3066,0.3787824
0,3072,0.3789079
0,3078,0.3789858
0,3084,0.3790241
0,3090,0.3790285
0,3096,0.3790031
0,3102,0.3789508
0,3108,0.3788739
0,3114,0.3787744
0,3120,0.3786537
0,3126,0.3785132
0,3132,0.3783541
0,3138,0.3781775
0,3144,0.3779843
0,3150,0.3777757
0,3156,0.3775525
0,3162,0.3773157
0,3168,0.3770661
0,3174,0.3768046
0,3180,0.3765321
0,3186,0.3762493
0,3192,0.375957
0,3198,0.3756558
0,3204,0.3753465
0,3210,0.3750297
0,3216,0.374706
0,3222,0.3743759
0,3228,0.3740401
0,3234,0.3736989
0,3240,0.3733529
0,3246,0.3730024
0,3252,0.3726479
0,3258,0.3722898
0,3264,0.3719284
0,3270,0.371564
0,3276,0.371197
0,3282,0.3708275
0,3288,0.3704559
0,3294,0.3700824
0,3300,0.3697072
0,3306,0.3693305
0,3312,0.3689525
0,3318,0.3685735
0,3324,0.3681934
0,3330,0.3678125
0,3336,0.3674309
0,3342,0.3670486
0,3348,0.3666654
0,3354,0.3662812
0,3360,0.3658958
0,3366,0.365509
0,3372,0.3651209
0,3378,0.3647313
0,3384,0.3643404
0,3390,0.3639482
0,3396,0.3635547
0,3402,0.3631597
0,3408,0.3627634
0,3414,0.3623656
0,3420,0.3619665
0,3426,0.361566
0,3432,0.3611644
0,3438,0.3607614
0,3444,0.3603572
0,3450,0.3599518
0,3456,0.3595452
0,3462,0.3591375
0,3468,0.3587286
0,3474,0.3583185
0,3480,0.3579073
0,3486,0.3574949
0,3492,0.3570814
0,3498,0.3566668
0,3504,0.3562511
0,3510,0.3558344
0,3516,0.3554167
0,3522,0.3549979
0,3528,0.3545781
0,3534,0.3541574
0,3540,0.3537357
0,3546,0.3533131
0,3552,0.3528894
0,3558,0.3524649
0,3564,0.3520395
0,3570,0.3516132
0,3576,0.3511859
0,3582,0.3507579
0,3588,0.350329
0,3594,0.3498992
0,3600,0.3494686
0,3606,0.3490373
0,3612,0.3486051
0,3618,0.3481721
0,3624,0.3477384
0,3630,0.3473039
0,3636,0.3468686
0,3642,0.3464326
0,3648,0.3459956
0,3654,0.3455577
0,3660,0.3451187
0,3666,0.3446785
0,3672,0.3442371
0,3678,0.3437943
0,3684,0.3433501
0,3690,0.3429046
0,3696,0.3424577
0,3702,0.3420095
0,3708,0.3415601
0,3714,0.3411094
0,3720,0.3406575
0,3726,0.3402042
0,3732,0.3397497
0,3738,0.3392938
0,3744,0.3388366
0,3750,0.3383781
0,3756,0.3379184
0,3762,0.3374574
0,3768,0.3369952
0,3774,0.3365317
0,3780,0.3360671
0,3786,0.3356014
0,3792,0.3351345
0,3798,0.3346664
0,3804,0.3341973
0,3810,0.3337269
0,3816,0.3332556
0,3822,0.3327831
0,3828,0.3323096
0,3834,0.331835
0,3840,0.3313594
0,3846,0.3308829
0,3852,0.3304054
0,3858,0.3299269
0,3864,0.3294475
0,3870,0.3289672
0,3876,0.3284861
0,3882,0.328004
0,3888,0.3275211
0,3894,0.3270373
0,3900,0.3265527
0,3906,0.3260674
0,3912,0.3255813
0,3918,0.3250944
0,3924,0.3246068
0,3930,0.3241185
0,3936,0.3236295
0,3942,0.3231399
0,3948,0.3226496
0,3954,0.3221587
0,3960,0.3216672
0,3966,0.3211751
0,3972,0.3206825
0,3978,0.3201893
0,3984,0.3196956
0,3990,0.3192014
0,3996,0.3187067
0,4002,0.3182115
0,4008,0.317716
0,4014,0.31722
0,4020,0.3167236
0,4026,0.3162268
0,4032,0.3157297
0,4038,0.3152323
0,4044,0.3147345
0,4050,0.3142365
0,4056,0.3137381
0,4062,0.3132395
0,4068,0.3127407
0,4074,0.3122417
0,4080,0.3117425
0,4086,0.311243
0,4092,0.3107435
0,4098,0.3102438
0,4104,0.3097439
0,4110,0.309244
0,4116,0.308744
0,4122,0.3082439
0,4128,0.3077438
0,4134,0.3072436
0,4140,0.3067434
0,4146,0.3062433
0,4152,0.3057432
0,4158,0.3052431
0,4164,0.3047431
0,4170,0.3042431
0,4176,0.3037433
0,4182,0.3032435
0,4188,0.3027439
0,4194,0.3022445
0,4200,0.3017452
0,4206,0.3012461
0,4212,0.3007472
0,4218,0.3002485
0,4224,0.2997501
0,4230,0.2992519
0,4236,0.2987539
0,4242,0.2982563
0,4248,0.2977589
0,4254,0.2972619
0,4260,0.2967651
0,4266,0.2962687
0,4272,0.2957727
0,4278,0.2952771
0,4284,0.2947818
0,4290,0.2942869
0,4296,0.2937925
0,4302,0.2932985
0,4308,0.2928049
0,4314,0.2923118
0,4320,0.2918191
0,4326,0.2913303
0,4332,0.2909506
0,4338,0.2911036
0,4344,0.2924433
0,4350,0.2955207
0,4356,0.3005508
0,4362,0.3073944
0,4368,0.3156709
0,4374,0.3248925
0,4380,0.3345676
0,4386,0.3442634
0,4392,0.353634
0,4398,0.3624274
0,4404,0.3704776
0,4410,0.3776901
0,4416,0.3840278
0,4422,0.3894983
0,4428,0.3941408
0,4434,0.3980165
0,4440,0.4011998
0,4446,0.4037716
0,4452,0.4058149
0,4458,0.4074097
0,4464,0.4086312
0,4470,0.409547
0,4476,0.4102162
0,4482,0.4106889
0,4488,0.4110067
0,4494,0.4112032
0,4500,0.411305
0,4506,0.4113326
0,4512,0.411302
0,4518,0.411225
0,4524,0.4111097
0,4530,0.4109616
0,4536,0.410785
0,4542,0.4105827
0,4548,0.4103571
0,4554,0.41011
0,4560,0.409843
0,4566,0.4095573
0,4572,0.4092542
0,4578,0.4089347
0,4584,0.4085999
0,4590,0.4082508
0,4596,0.4078882
0,4602,0.4075131
0,4608,0.4071264
0,4614,0.4067288
0,4620,0.4063213
0,4626,0.4059046
0,4632,0.4054794
0,4638,0.4050463
0,4644,0.4046062
0,4650,0.4041595
0,4656,0.403707
0,4662,0.403249
0,4668,0.4027861
0,4674,0.4023189
0,4680,0.4018477
0,4686,0.4013729
0,4692,0.400895
0,4698,0.4004143
0,4704,0.3999311
0,4710,0.3994457
0,4716,0.3989584
0,4722,0.3984694
0,4728,0.397979
0,4734,0.3974874
0,4740,0.3969948
0,4746,0.3965014
0,4752,0.3960071
0,4758,0.3955119
0,4764,0.3950156
0,4770,0.3945182
0,4776,0.3940195
0,4782,0.3935198
0,4788,0.3930188
0,4794,0.3925165
0,4800,0.392013
0,4806,0.3915083
0,4812,0.3910023
0,4818,0.3904952
0,4824,0.3899868
0,4830,0.3894774
0,4836,0.3889669
0,4842,0.3884552
0,4848,0.3879425
0,4854,0.3874287
0,4860,0.3869137
0,4866,0.3863977
0,4872,0.3858807
0,4878,0.3853626
0,4884,0.3848434
0,4890,0.3843232
0,4896,0.383802
0,4902,0.3832798
0,4908,0.3827566
0,4914,0.3822324
0,4920,0.3817072
0,4926,0.381181
0,4932,0.3806538
0,4938,0.3801256
0,4944,0.3795964
0,4950,0.3790662
0,4956,0.3785351
0,4962,0.3780029
0,4968,0.3774698
0,4974,0.3769358
0,4980,0.3764007
0,4986,0.3758647
0,4992,0.3753277
0,4998,0.3747898
0,5004,0.3742509
0,5010,0.3737111
0,5016,0.3731703
0,5022,0.3726286
0,5028,0.372086
0,5034,0.3715424
0,5040,0.3709979
0,5046,0.3704525
0,5052,0.3699062
0,5058,0.369359
0,5064,0.3688109
0,5070,0.3682618
0,5076,0.367712
0,5082,0.3671612
0,5088,0.3666096
0,5094,0.3660571
0,5100,0.3655038
0,5106,0.3649496
0,5112,0.3643946
0,5118,0.3638388
0,5124,0.3632822
0,5130,0.3627248
0,5136,0.3621666
0,5142,0.3616076
0,5148,0.3610479
0,5154,0.3604874
0,5160,0.3599262
0,5166,0.3593643
0,5172,0.3588017
0,5178,0.3582383
0,5184,0.3576743
0,5190,0.3571096
0,5196,0.3565442
0,5202,0.3559782
0,5208,0.3554116
0,5214,0.3548443
0,5220,0.3542765
0,5226,0.3537081
0,5232,0.353139
0,5238,0.3525695
0,5244,0.3519994
0,5250,0.3514288
0,5256,0.3508576
0,5262,0.350286
0,5268,0.349714
0,5274,0.3491414
0,5280,0.3485684
0,5286,0.347995
0,5292,0.3474211
0,5298,0.3468469
0,5304,0.3462723
0,5310,0.3456974
0,5316,0.3451221
0,5322,0.3445465
0,5328,0.3439705
0,5334,0.3433943
0,5340,0.3428178
0,5346,0.3422411
0,5352,0.3416641
0,5358,0.3410869
0,5364,0.3405095
0,5370,0.3399319
0,5376,0.3393542
0,5382,0.3387763
0,5388,0.3381982
0,5394,0.33762
0,5400,0.3370418
0,5406,0.3364635
0,5412,0.3358851
0,5418,0.3353067
0,5424,0.3347282
0,5430,0.3341497
0,5436,0.3335713
0,5442,0.3329929
0,5448,0.3324145
0,5454,0.3318361
0,5460,0.3312579
0,5466,0.3306797
0,5472,0.3301017
0,5478,0.3295238
0,5484,0.3289461
0,5490,0.3283685
0,5496,0.327791
0,5502,0.3272138
0,5508,0.3266368
0,5514,0.3260601
0,5520,0.3254836
0,5526,0.3249073
0,5532,0.3243313
0,5538,0.3237557
0,5544,0.3231803
0,5550,0.3226053
0,5556,0.3220306
0,5562,0.3214563
0,5568,0.3208824
0,5574,0.3203088
0,5580,0.3197357
0,5586,0.319163
0,5592,0.3185907
0,5598,0.3180189
0,5604,0.3174476
0,5610,0.3168767
0,5616,0.3163064
0,5622,0.3157366
0,5628,0.3151673
0,5634,0.3145986
0,5640,0.3140304
0,5646,0.3134628
0,5652,0.3128957
0,5658,0.3123294
0,5664,0.3117636
0,5670,0.3111984
0,5676,0.3106339
0,5682,0.31007
0,5688,0.3095068
0,5694,0.3089443
0,5700,0.3083825
0,5706,0.3078215
0,5712,0.3072611
0,5718,0.3067015
0,5724,0.3061426
0,5730,0.3055845
0,5736,0.3050272
0,5742,0.3044706
0,5748,0.3039149
0,5754,0.30336
0,5760,0.3028058
0,5766,0.3022559
0,5772,0.3018155
0,5778,0.3019081
0,5784,0.3031877
0,5790,0.3062054
0,5796,0.311176
0,5802,0.3179606
0,5808,0.3261784
0,5814,0.3353416
0,5820,0.3449588
0,5826,0.3545971
0,5832,0.3639109
0,5838,0.3726481
0,5844,0.3806428
0,5850,0.3878002
0,5856,0.3940834
0,5862,0.3994997
0,5868,0.4040885
0,5874,0.4079109
0,5880,0.4110411
0,5886,0.4135603
0,5892,0.4155511
0,5898,0.417094
0,5904,0.4182638
0,5910,0.4191281
0,5916,0.4197462
0,5922,0.420168
0,5928,0.4204353
0,5934,0.4205815
0,5940,0.4206333
0,5946,0.4206112
0,5952,0.4205312
0,5958,0.420405
0,5964,0.4202407
0,5970,0.4200441
0,5976,0.4198191
0,5982,0.4195687
0,5988,0.4192952
0,5994,0.4190005
0,6000,0.4186862
0,6006,0.4183534
0,6012,0.4180035
0,6018,0.4176374
0,6024,0.4172563
0,6030,0.4168611
0,6036,0.4164526
0,6042,0.416032
0,6048,0.4155999
0,6054,0.4151572
0,6060,0.4147048
0,6066,0.4142435
0,6072,0.4137739
0,6078,0.4132967
0,6084,0.4128126
0,6090,0.4123223
0,6096,0.4118263
0,6102,0.4113251
0,6108,0.4108192
0,6114,0.4103092
0,6120,0.4097955
0,6126,0.4092784
0,6132,0.4087584
0,6138,0.4082358
0,6144,0.407711
0,6150,0.4071841
0,6156,0.4066556
0,6162,0.4061257
0,6168,0.4055945
0,6174,0.4050624
0,6180,0.4045294
0,6186,0.4039958
0,6192,0.4034613
0,6198,0.4029259
0,6204,0.4023894
0,6210,0.4018519
0,6216,0.4013133
0,6222,0.4007737
0,6228,0.4002331
0,6234,0.3996913
0,6240,0.3991485
0,6246,0.3986045
0,6252,0.3980596
0,6258,0.3975136
0,6264,0.3969667
0,6270,0.3964189
0,6276,0.3958701
0,6282,0.3953205
0,6288,0.39477
0,6294,0.3942186
0,6300,0.3936664
0,6306,0.3931132
0,6312,0.3925592
0,6318,0.3920043
0,6324,0.3914486
0,6330,0.3908921
0,6336,0.3903347
0,6342,0.3897765
0,6348,0.3892175
0,6354,0.3886577
0,6360,0.3880971
0,6366,0.3875357
0,6372,0.3869736
0,6378,0.3864106
0,6384,0.3858469
0,6390,0.3852823
0,6396,0.384717
0,6402,0.3841509
0,6408,0.383584
0,6414,0.3830163
0,6420,0.3824478
0,6426,0.3818786
0,6432,0.3813086
0,6438,0.3807378
0,6444,0.3801663
0,6450,0.379594
0,6456,0.3790209
0,6462,0.3784471
0,6468,0.3778726
0,6474,0.3772972
0,6480,0.3767212
0,6486,0.3761443
0,6492,0.3755668
0,6498,0.3749886
0,6504,0.3744096
0,6510,0.3738298
0,6516,0.3732494
0,6522,0.3726684
0,6528,0.3720866
0,6534,0.3715041
0,6540,0.3709209
0,6546,0.3703371
0,6552,0.3697526
0,6558,0.3691674
0,6564,0.3685816
0,6570,0.3679952
0,6576,0.3674082
0,6582,0.3668205
0,6588,0.3662323
0,6594,0.3656434
0,6600,0.365054
0,6606,0.364464
0,6612,0.3638735
0,6618,0.3632824
0,6624,0.3626908
0,6630,0.3620987
0,6636,0.361506
0,6642,0.3609129
0,6648,0.3603193
0,6654,0.3597253
0,6660,0.3591308
0,6666,0.3585358
0,6672,0.3579404
0,6678,0.3573447
0,6684,0.3567485
0,6690,0.356152
0,6696,0.3555551
0,6702,0.3549578
0,6708,0.3543602
0,6714,0.3537623
0,6720,0.3531641
0,6726,0.3525656
0,6732,0.3519669
0,6738,0.3513679
0,6744,0.3507686
0,6750,0.3501691
0,6756,0.3495695
0,6762,0.3489696
0,6768,0.3483696
0,6774,0.3477694
0,6780,0.3471691
0,6786,0.3465686
0,6792,0.3459681
0,6798,0.3453674
0,6804,0.3447667
0,6810,0.344166
0,6816,0.3435651
0,6822,0.3429643
0,6828,0.3423635
0,6834,0.3417627
0,6840,0.3411619
0,6846,0.3405612
0,6852,0.3399605
0,6858,0.3393599
0,6864,0.3387594
0,6870,0.338159
0,6876,0.3375587
0,6882,0.3369586
0,6888,0.3363587
0,6894,0.335759
0,6900,0.3351594
0,6906,0.33456
0,6912,0.3339609
0,6918,0.3333621
0,6924,0.3327635
0,6930,0.3321652
0,6936,0.3315671
0,6942,0.3309694
0,6948,0.330372
0,6954,0.329775
0,6960,0.3291783
0,6966,0.328582
0,6972,0.3279861
0,6978,0.3273906
0,6984,0.3267956
0,6990,0.3262009
0,6996,0.3256068
0,7002,0.3250131
0,7008,0.3244199
0,7014,0.3238271
0,7020,0.3232349
0,7026,0.3226433
0,7032,0.3220522
0,7038,0.3214616
0,7044,0.3208717
0,7050,0.3202823
0,7056,0.3196935
0,7062,0.3191054
0,7068,0.3185178
0,7074,0.3179309
0,7080,0.3173447
0,7086,0.3167592
0,7092,0.3161743
0,7098,0.3155902
0,7104,0.3150068
0,7110,0.3144241
0,7116,0.3138421
0,7122,0.3132609
0,7128,0.3126805
0,7134,0.3121008
0,7140,0.311522
0,7146,0.3109439
0,7152,0.3103667
0,7158,0.3097903
0,7164,0.3092148
0,7170,0.3086401
0,7176,0.3080662
0,7182,0.3074933
0,7188,0.3069212
0,7194,0.3063501
0,7200,0.3057798
0,7206,0.3052139
0,7212,0.3047575
0,7218,0.3048342
0,7224,0.306098
0,7230,0.3091
0,7236,0.3140551
0,7242,0.3208241
0,7248,0.3290265
0,7254,0.3381743
0,7260,0.3477763
0,7266,0.3573994
0,7272,0.3666982
0,7278,0.3754205
0,7284,0.3834004
0,7290,0.3905432
0,7296,0.3968118
0,7302,0.4022136
0,7308,0.4067881
0,7314,0.4105962
0,7320,0.4137123
0,7326,0.4162174
0,7332,0.4181942
0,7338,0.4197231
0,7344,0.4208791
0,7350,0.4217297
0,7356,0.422334
0,7362,0.4227423
0,7368,0.422996
0,7374,0.4231288
0,7380,0.4231671
0,7386,0.4231318
0,7392,0.4230385
0,7398,0.4228991
0,7404,0.4227217
0,7410,0.422512
0,7416,0.4222741
0,7422,0.4220107
0,7428,0.4217245
0,7434,0.421417
0,7440,0.42109
0,7446,0.4207446
0,7452,0.4203821
0,7458,0.4200036
0,7464,0.4196101
0,7470,0.4192024
0,7476,0.4187817
0,7482,0.4183488
0,7488,0.4179046
0,7494,0.4174499
0,7500,0.4169855
0,7506,0.4165121
0,7512,0.4160306
0,7518,0.4155416
0,7524,0.4150458
0,7530,0.4145437
0,7536,0.414036
0,7542,0.4135233
0,7548,0.4130059
0,7554,0.4124844
0,7560,0.4119593
0,7566,0.4114309
0,7572,0.4108996
0,7578,0.4103658
0,7584,0.4098297
0,7590,0.4092918
0,7596,0.4087523
0,7602,0.4082113
0,7608,0.4076692
0,7614,0.4071262
0,7620,0.4065825
0,7626,0.406038
0,7632,0.4054927
0,7638,0.4049466
0,7644,0.4043994
0,7650,0.4038512
0,7656,0.403302
0,7662,0.4027518
0,7668,0.4022006
0,7674,0.4016484
0,7680,0.4010951
0,7686,0.4005409
0,7692,0.3999856
0,7698,0.3994294
0,7704,0.3988724
0,7710,0.3983144
0,7716,0.3977557
